stateid,fips,state,statename,year,academicyear,stapr,netuit,fte,gsp,pc_income,state_pop_total,state_pop_1824,pop4_white_nh_1824,pop4_black_nh_1824,pop4_aina_nh_1824,pop4_api_nh_1824,pop4_hispanic_1824,state_ug_merit,state_grad_merit,state_unc_merit,state_total_merit,state_ug_need,state_grad_need,state_unc_need,state_total_need,ugradmerit,region_compact,locx,locy,_ID,_CX,_CY,lngsp,lnstapr,lnnetuit,lnfte,lnstate_pop_total,state_ug_need1,lnstate_ug_need1,lnstate_ug_need1_2,lnstate_pop_1824,lnstate_pop_1824_2,stapr_fte,netuit_fte,lnstapr_fte,lnnetuit_fte,lnstapr_fte_lnnetuit_fte,lnstapr_fte_2,lnnetuit_fte_2
Kentucky,21,KY,Kentucky,2014,2015,1104770827,907675906,154782,186694.5,37461,4410415,429280,353989,49358,1040,7562,17331,115921000,0,0,115921000,89444000,0,0,89444000,Yes,SREB,37.668999,-84.651398,Kentucky,37.668999,-84.651398,12.137229,20.822905,20.626398,11.949773,15.299479,89444000,18.309124,167.61201,12.969865,84.108696,7137.5923,5864.2212,8.8731308,8.6766253,38.494415,39.366226,37.641914
Kentucky,21,KY,Kentucky,2015,2016,1091570808,961022034,152317,192019.296875,38943,4422057,425724,349608,49340,1037,7934,17805,119390000,0,0,119390000,99084000,0,0,99084000,Yes,SREB,37.668999,-84.651398,Kentucky,37.668999,-84.651398,12.165351,20.810884,20.683508,11.933719,15.302115,99084000,18.411478,169.49126,12.961547,84.000847,7166.4409,6309.355,8.8771648,8.7497883,38.836655,39.402027,38.279396
Kentucky,21,KY,Kentucky,2016,2017,1093517976,973716968,149314,195080,39433,4436113,420661,343695,49301,1017,8260,18388,123001000,0,0,123001000,98755000,0,0,98755000,Yes,SREB,37.668999,-84.651398,Kentucky,37.668999,-84.651398,12.181165,20.812666,20.69663,11.913807,15.305289,98755000,18.408154,169.43005,12.949582,83.84584,7323.6133,6521.2705,8.898859,8.7828245,39.07856,39.594845,38.569004
Louisiana,22,LA,Louisiana,1990,1991,527500000,222400000,120323,95177.10000000001,15369,4221532,469565,290510,159632,2156,5268,11999,760000,10000,,770000,4200000,0,,4200000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.463494,20.08366,19.219988,11.697935,15.255709,4200000,15.250595,116.29033,13.059562,85.276077,4384.0332,1848.3582,8.3857241,7.5220532,31.538931,35.160183,28.290642
Louisiana,22,LA,Louisiana,1991,1992,585200000,231600000,125712,96043.203125,16084,4253279,464180,286596,157233,2275,5804,12272,700000,10000,,710000,4720000,0,,4720000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.472553,20.187464,19.260523,11.741749,15.263201,4720000,15.367319,118.07725,13.048028,85.125519,4655.0845,1842.3063,8.445715,7.5187736,31.75071,35.665051,28.265978
Louisiana,22,LA,Louisiana,1992,1993,587300000,237600000,132910,90889.703125,17066,4293003,460253,281508,157903,2318,6189,12335,2540000,10000,,2550000,5130000,0,,5130000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.417402,20.191046,19.286098,11.797427,15.272497,5130000,15.450616,119.36076,13.039532,85.014694,4418.7798,1787.6759,8.3936186,7.4886718,31.428528,35.226418,28.040102
Louisiana,22,LA,Louisiana,1993,1994,575700000,269400000,136554,95866.3984375,17809,4316428,458003,277483,159019,2252,6972,12277,5280000,10000,,5290000,6370000,0,,6370000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.470711,20.171097,19.411707,11.824475,15.277939,6370000,15.66711,122.72917,13.034631,84.950798,4215.9146,1972.8459,8.3466215,7.5872326,31.663879,34.833046,28.783049
Louisiana,22,LA,Louisiana,1994,1995,567600000,315600000,134990,105118.8984375,18840,4347481,456095,272735,160988,2313,7375,12684,6650000,10000,,6660000,6430000,0,,6430000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.562847,20.156927,19.569986,11.812956,15.285108,6430000,15.676485,122.87609,13.030457,84.8964,4204.7559,2337.9509,8.3439713,7.75703,32.362217,34.810928,30.085758
Louisiana,22,LA,Louisiana,1995,1996,589600000,314700000,135884,112875.703125,19630,4378779,455513,268461,163985,2314,7675,13078,8470000,0,,8470000,6580000,0,,6580000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.634043,20.194956,19.567131,11.819557,15.29228,6580000,15.699545,123.23785,13.02918,84.879761,4338.9951,2315.946,8.3753977,7.7475734,32.444504,35.073643,30.012447
Louisiana,22,LA,Louisiana,1996,1997,593900000,325000000,136188,118807.203125,20409,4398877,453464,263529,166518,2419,7646,13352,9530000,0,,9530000,7170000,0,,7170000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.685257,20.202221,19.599337,11.821792,15.29686,7170000,15.785417,124.58969,13.024672,84.821037,4360.8833,2386.407,8.3804302,7.777544,32.589584,35.115807,30.245096
Louisiana,22,LA,Louisiana,1997,1998,645900000,330600000,136135,116494.703125,21352,4421071,456177,263292,168918,2571,7679,13717,11400000,0,,11400000,8189999.5,0,,8189999.5,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.665601,20.286156,19.616419,11.821403,15.301892,8189999.5,15.918425,126.69812,13.030636,84.898735,4744.5552,2428.4717,8.4647532,7.7950172,32.991447,35.826023,30.381147
Louisiana,22,LA,Louisiana,1998,1999,726000000,340300000,137610,120429.296875,22278,4440344,463932,267567,172288,2697,7520,13860,53840000,0,,53840000,1390000,0,,1390000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.698818,20.403061,19.645338,11.832179,15.306242,1390000,14.144814,100.03789,13.047493,85.118538,5275.7793,2472.9307,8.5708818,7.8131595,33.482834,36.730007,30.52273
Louisiana,22,LA,Louisiana,1999,2000,942742597,354000000,169864,125989.8984375,22718,4460811,471129,271510,174880,2915,7771,14053,67000000,0,,67000000,1390000,0,,1390000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.743957,20.664305,19.684807,12.042753,15.310842,1390000,14.144814,100.03789,13.062887,85.319511,5549.9849,2084.0203,8.6215506,7.6420541,32.943176,37.165565,29.200495
Louisiana,22,LA,Louisiana,2000,2001,975076762,262570700,170175,132809.90625,23943,4471885,476115,273704,176816,3071,7982,14542,89700000,0,,89700000,1460000,0,,1460000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.796674,20.698027,19.38603,12.044582,15.31332,1460000,14.193947,100.73406,13.073415,85.457085,5729.8472,1542.9452,8.6534443,7.3414483,31.764406,37.441048,26.948431
Louisiana,22,LA,Louisiana,2001,2002,995020964,281940713,168121,137845.09375,25543,4477875,485975,278222,180269,3262,8257,15965,102670000,0,,102670000,1450000,0,,1450000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.833886,20.718275,19.457207,12.032439,15.314659,1450000,14.187074,100.63653,13.093912,85.725266,5918.481,1677.0107,8.6858349,7.424768,32.245155,37.721863,27.563589
Louisiana,22,LA,Louisiana,2002,2003,1126180792,289988341,172092,139537.90625,26162,4497267,494717,281848,183732,3371,8486,17280,103560000,0,41530000,145090000,1450000,0,0,1450000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.846091,20.842098,19.485352,12.055784,15.31898,1450000,14.187074,100.63653,13.111741,85.958878,6544.0625,1685.0774,8.7863131,7.4295669,32.639252,38.599648,27.599232
Louisiana,22,LA,Louisiana,2003,2004,1181487845,318119057,177275,154361.59375,26778,4521042,501600,284035,187098,3489,8681,18297,110150000,750000,0,110900000,1450000,0,0,1450000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,11.947053,20.890039,19.577936,12.085458,15.324253,1450000,14.187074,100.63653,13.125558,86.140137,6664.7178,1794.4948,8.8045826,7.4924788,32.984074,38.760338,28.068619
Louisiana,22,LA,Louisiana,2004,2005,1230324786,357356559,183276,169873.203125,27717,4552238,506373,284687,189621,3617,8933,19515,114800000,1870000,0,116670000,1490000,0,0,1490000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.042808,20.930544,19.694244,12.118749,15.331129,1490000,14.214287,101.02297,13.135029,86.264488,6712.9619,1949.8274,8.8117952,7.5754962,33.376862,38.823868,28.694071
Louisiana,22,LA,Louisiana,2005,2006,1273028888,364239362,183409,197566.5,29656,4576628,501875,279731,188866,3626,9063,20589,114980000,1600000,0,116580000,1450000,0,0,1450000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.19383,20.964664,19.713322,12.119473,15.336473,1450000,14.187074,100.63653,13.126106,86.147331,6940.9292,1985.9406,8.845191,7.5938478,33.584518,39.118702,28.833261
Louisiana,22,LA,Louisiana,2006,2007,1275793047,457672954,166536,205799.5,33410,4302665,459662,261749,166395,3414,8264,19840,118850000,1710000,0,120560000,1450000,0,0,1450000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.234657,20.966833,19.941666,12.022966,15.274745,1450000,14.187074,100.63653,13.038247,84.99794,7660.7642,2748.1924,8.9438667,7.9186988,35.411892,39.996376,31.352896
Louisiana,22,LA,Louisiana,2007,2008,1445096584,438968999,166671,206641.09375,35832,4375581,466575,261529,171678,3443,8390,21535,118570000,1400000,0,119970000,18770000,0,0,18770000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.238739,21.091442,19.899939,12.023777,15.29155,18770000,16.74777,140.24391,13.053174,85.192673,8670.3545,2633.7456,9.0676651,7.8761625,35.709202,41.111275,31.016968
Louisiana,22,LA,Louisiana,2008,2009,1620573714,359659337,165255,215068.90625,37872,4435586,469138,260306,174693,3377,8538,22224,129890000,470000,0,130360000,27840000,0,0,27840000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.278714,21.206045,19.700668,12.015245,15.30517,27840000,17.141985,146.92383,13.058652,85.264198,9806.5029,2176.3901,9.1908007,7.6854229,35.317596,42.235409,29.532862
Louisiana,22,LA,Louisiana,2009,2010,1584848557,401886698,169602,206884.9,36375,4491648,473182,260536,176105,3353,8959,24229,135590000,40000,0,135630000,26470000,0,0,26470000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.239918,21.183754,19.81168,12.04121,15.31773,26470000,17.091522,146.06006,13.067235,85.376312,9344.5156,2369.5869,9.1425447,7.7704711,35.520939,41.793064,30.190111
Louisiana,22,LA,Louisiana,2010,2011,1479727222,444945951,178931,225677,37513,4544871,474866,259489,177300,3375,9287,25415,151650000,380000,0,152020000,27110000,0,0,27110000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.32686,21.115124,19.913464,12.094755,15.32951,27110000,17.115414,146.46869,13.070788,85.422752,8269.8203,2486.6902,9.0203676,7.8187079,35.263809,40.683517,30.566097
Louisiana,22,LA,Louisiana,2011,2012,1568350033,465338841,183633,228987.5,38507,4574388,474965,257023,180173,3501,9541,24727,170430000,1010000,290000,171730000,26980000,0,0,26980000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.341423,21.17329,19.958277,12.120694,15.335983,26980000,17.110607,146.38644,13.070996,85.425468,8540.6768,2534.0698,9.0525951,7.8375821,35.475227,40.974739,30.713846
Louisiana,22,LA,Louisiana,2012,2013,1221589526,615353756,181589,233623.1,40429,4602681,475692,255505,182408,3573,9644,24562,191072000,833000,0,191904992,26163000,0,0,26163000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.361465,20.923418,20.237707,12.109501,15.34215,26163000,17.079857,145.86075,13.072526,85.445465,6727.2222,3388.717,8.8139172,8.1282063,35.820667,38.842567,33.033867
Louisiana,22,LA,Louisiana,2013,2014,1157599416,672197554,174552,228967.4,40734,4626795,473702,252262,183474,3612,9720,24634,222576000,920000,0,223496000,26101000,0,0,26101000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.341335,20.869614,20.326063,12.069978,15.347375,26101000,17.077484,145.82024,13.068334,85.390671,6631.8311,3850.9873,8.7996359,8.2560844,36.325268,38.716797,34.081467
Louisiana,22,LA,Louisiana,2014,2015,1108143129,701818026,168001,237876.90625,42566,4648797,466290,246975,181157,3622,9767,24769,252570992,1038000,0,253608992,24644000,0,0,24644000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.379509,20.825953,20.369184,12.031725,15.352119,24644000,17.020044,144.84096,13.052563,85.1847,6596.0508,4177.4634,8.7942266,8.3374596,36.660755,38.669212,34.756615
Louisiana,22,LA,Louisiana,2015,2016,1101847943,739370138,165329,234344.09375,42890,4671211,456420,239638,178281,3566,9973,24962,255230000,1067000,0,256296992,26466000,0,0,26466000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.364546,20.820255,20.421309,12.015693,15.356929,26466000,17.091372,146.0575,13.031169,84.905685,6664.5776,4472.1143,8.8045616,8.4056168,37.003887,38.760151,35.327198
Louisiana,22,LA,Louisiana,2016,2017,1159382504,690371506,167896,228086.796875,42654,4686157,444467,232080,173614,3479,10201,25093,200766992,914000,0,201680992,26401000,0,0,26401000,Yes,SREB,31.180099,-91.874901,Louisiana,31.180099,-91.874901,12.337481,20.871153,20.352741,12.0311,15.360124,26401000,17.088913,146.01547,13.004631,84.560211,6905.3608,4111.8999,8.8400536,8.32164,36.781872,39.073273,34.624847
Maine,23,ME,Maine,1990,1991,169100000,55300000,28716,23256.1,17756,1231719,124404,120705,984,764,994,957,0,0,,0,5100000,0,,5100000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.054323,18.946001,17.828283,10.26521,14.023921,5100000,15.444751,119.27016,11.73129,68.811584,5888.7031,1925.7557,8.6807909,7.5630736,32.826729,37.678066,28.600042
Maine,23,ME,Maine,1991,1992,164000000,60000000,29554,23378.599609375,17986,1237081,121622,117651,1023,750,1105,1093,0,0,,0,5040000,0,,5040000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.059576,18.915377,17.909855,10.293974,14.028265,5040000,15.432917,119.08746,11.708673,68.546516,5549.1641,2030.182,8.6214027,7.6158805,32.829788,37.164291,29.000818
Maine,23,ME,Maine,1992,1993,165500000,75500000,29979,24329.400390625,18833,1238508,118122,114058,1013,834,1235,982,0,0,,0,5200000,0,,5200000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.099441,18.924482,18.139643,10.308252,14.029418,5200000,15.46417,119.57027,11.679473,68.205048,5520.5313,2518.4297,8.6162291,7.8313909,33.738529,37.119701,30.665342
Maine,23,ME,Maine,1993,1994,165300000,81400000,29722,25201.900390625,19395,1242302,115883,111922,959,798,1218,986,0,0,,0,5170000,0,,5170000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.134675,18.923273,18.214886,10.299643,14.032476,5170000,15.458384,119.48081,11.660336,67.98172,5561.5371,2738.7122,8.6236296,7.9152431,34.129063,37.183495,31.325537
Maine,23,ME,Maine,1994,1995,167000000,88000000,28212,26543.5,20187,1242662,112121,108066,935,775,1265,1080,0,900000,,900000,5790000,400000,,6190000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.186541,18.933504,18.292847,10.247502,14.032766,5790000,15.571643,121.23803,11.627334,67.597443,5919.4668,3119.24,8.6860018,8.0453444,34.940937,37.723312,32.363781
Maine,23,ME,Maine,1995,1996,169000000,93600000,27433,28152.599609375,21053,1243480,108870,104757,964,786,1287,1076,0,640000,,640000,6990000,630000,,7620000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.245395,18.94541,18.354542,10.219501,14.033424,6990000,15.759991,124.18865,11.59791,67.25576,6160.4639,3411.9492,8.7259073,8.1350393,35.492798,38.070728,33.089432
Maine,23,ME,Maine,1996,1997,171900000,93400000,26834,29255.900390625,22139,1249060,106296,102056,959,761,1329,1191,0,400000,,400000,6640000,510000,,7140000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.283836,18.962423,18.352402,10.197425,14.037902,6640000,15.708623,123.38042,11.573983,66.978546,6406.0522,3480.6589,8.7649984,8.1549768,35.739182,38.412598,33.251823
Maine,23,ME,Maine,1997,1998,175200000,100700000,27154,30630.599609375,23247,1254774,104717,100415,1022,810,1295,1175,0,0,,0,7700000,380000,,8080000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.329755,18.98144,18.427656,10.20928,14.042466,7700000,15.85673,125.71795,11.559017,66.805443,6452.0879,3708.4775,8.7721586,8.2183771,36.046455,38.475384,33.770863
Maine,23,ME,Maine,1998,1999,179655182,104546500,26913,32166.599609375,24574,1259127,103955,99603,1083,816,1244,1209,0,0,,0,7700000,380000,,8080000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.378684,19.00655,18.465143,10.200365,14.045929,7700000,15.85673,125.71795,11.551713,66.721039,6675.4053,3884.6096,8.8061848,8.2647781,36.390583,38.774445,34.153278
Maine,23,ME,Maine,1999,2000,192214809,105086115,27640,34382.1015625,25691,1266808,103777,99451,1024,853,1272,1177,0,0,,0,10360000,490000,,10850000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.445292,19.074123,18.470291,10.227019,14.052011,10360000,16.153463,130.46719,11.549999,66.701241,6954.2261,3801.9578,8.847105,8.2432718,36.464546,39.135635,33.975765
Maine,23,ME,Maine,2000,2001,206026652,109355929,28910,36841,27450,1277072,104441,99699,1185,930,1365,1262,0,0,,0,11960000,390000,,12350000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.514367,19.143517,18.510118,10.271943,14.060081,11960000,16.297079,132.79739,11.556377,66.774933,7126.4839,3782.6333,8.8715734,8.2381754,36.542789,39.352409,33.933765
Maine,23,ME,Maine,2001,2002,222133063,109395113,29287,38500.80078125,28778,1285692,107177,101921,1340,955,1466,1495,0,0,,0,12020000,400000,,12420000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.558434,19.218786,18.510477,10.284899,14.066808,12020000,16.302082,132.87894,11.582237,67.074112,7584.6982,3735.2788,8.9338884,8.2255774,36.743195,39.907181,33.830063
Maine,23,ME,Maine,2002,2003,232263330,119211124,30560,40183.69921875,29685,1295960,110043,104343,1472,986,1560,1682,0,390000,0,390000,12550000,390000,210000,13140000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.601216,19.263382,18.596407,10.327447,14.074762,12550000,16.345232,133.5833,11.608626,67.380104,7600.2397,3900.8875,8.935935,8.268959,36.945442,39.925468,34.187843
Maine,23,ME,Maine,2003,2004,229726273,137765582,32736,41838.5,30705,1306513,113528,107299,1695,1037,1666,1831,0,0,0,0,12560000,380000,0,12940000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.641572,19.252399,18.741064,10.396231,14.082872,12560000,16.346027,133.5963,11.639805,67.742531,7017.5425,4208.3818,8.8561687,8.3448334,36.951626,39.215862,34.818123
Maine,23,ME,Maine,2004,2005,227249215,169289711,34516,44526.30078125,32094,1313688,115063,108473,1851,1050,1748,1941,0,0,0,0,12610000,380000,0,12980000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.703835,19.241558,18.947123,10.449179,14.088349,12610000,16.35,133.66125,11.653235,67.898949,6583.8804,4904.6733,8.7923794,8.4979439,37.358574,38.652969,36.107525
Maine,23,ME,Maine,2005,2006,237054714,184640981,35167,45874.80078125,32735,1318787,116655,109732,2003,1081,1785,2054,0,0,0,0,13390000,0,0,13390000,No,NEBHE,44.607399,-69.397697,Maine,44.607399,-69.397697,10.733671,19.283802,19.033924,10.467863,14.092223,13390000,16.410019,134.64436,11.666976,68.059166,6740.8286,5250.4048,8.815938,8.5660601,37.758926,38.860382,36.688694
